	ZAM1_s1_YZA	ZAM1_s2_YZA	ZAM1_s3_YZA	ZAM1_s4_YZA	ZAM1_s5_YZA	ZAM1_s6_YZA	ZAM1_s7_YZA	ZAM1_s8_YZA	ZAM1_s9_YZA	ZAM1_s10_YZA	ZAM1_s20_YZS	ZAM1_s21_YZS	ZAM1_s22_YZS	ZAM1_s23_YZS	ZAM1_s24_YZS	ZAM1_s25_YZS	ZAM1_s26_YZS	ZAM1_s27_YZS	ZAM1_s28_YZS	ZAM1_s29_YZS	ZAM1_s39_YZA	ZAM1_s40_YZA	ZAM1_s41_YZA	ZAM1_s43_YZA	ZAM1_s44_YZA	ZAM1_s45_YZA	ZAM1_s46_YZA	ZAM1_s47_YZA	ZAM1_s48_YZA	ZAM1_s58_YZS	ZAM1_s59_YZS	ZAM1_s60_YZS	ZAM1_s61_YZS	ZAM1_s62_YZS	ZAM1_s63_YZS	ZAM1_s65_YZS	ZAM1_s66_YZS	ZAM2_s1_YZD	ZAM2_s2_YZD	ZAM2_s3_YZD	ZAM2_s4_YZD	ZAM2_s5_YZD	ZAM2_s6_YZD	ZAM2_s7_YZD	ZAM2_s8_YZD	ZAM2_s9_YZD	ZAM2_s10_YZD	ZAM2_s21_YZA	ZAM2_s22_YZA	ZAM2_s23_YZA	ZAM2_s24_YZA	ZAM2_s25_YZA	ZAM2_s26_YZA	ZAM2_s27_YZA	ZAM2_s28_YZA	ZAM2_s29_YZA	ZAM2_s30_YZA	ZAM2_s40_YZD	ZAM2_s41_YZD	ZAM2_s42_YZD	ZAM2_s43_YZD	ZAM2_s44_YZD	ZAM2_s45_YZD	ZAM2_s46_YZD	ZAM2_s47_YZD	ZAM2_s48_YZD	ZAM2_s49_YZD	ZAM2_s60_YZA	ZAM2_s61_YZA	ZAM2_s63_YZA	ZAM2_s64_YZA	ZAM2_s65_YZA	ZAM2_s66_YZA	ZAM2_s67_YZA	ZAM2_s69_YZA
ZAM1_s20_YZS	1.1234508632563285	0.19243943992586532	0.2883820647215416	2.216411785369824	0.6294438350032874	0.6029787303431686	0.5063783707650248	2.060630376073169	1.5687143940119854	0.5594822011731959	0.0	0.29905404277544095	2.117237908981022	0.640941566820535	1.3526775131029203	0.15205051233747152	1.6925931012710806	1.217770147809511	0.7289217086083035	1.3978759072107483	1.4148833776791296	0.9873337022221711	1.6313132965830484	1.6023120757977174	0.04400504277045288	1.208719730465777	1.2609388493455094	0.562370134764102	0.13474260847900504	0.1402532603254086	1.6194218824096245	2.1540669840755298	2.0812552486411953	2.2393032002125235	1.5379470467050764	0.5798954398305249	1.6576424437960002	1.208821214286271	0.18592492324598364	1.0446861343664395	0.29836958955126724	0.3633486482711938	0.19400474906855356	0.5522285937572664	0.23240714742340335	0.4592894269196431	0.1285025895597273	0.15534713988090712	0.1472959142323108	0.5965809561898101	0.9235689272747014	0.4086306362343428	0.45081925324871697	0.6352184005686975	0.3720496566781068	0.3177845795455044	0.5772455100060648	0.6859672822934495	0.6498554979148272	0.9215671337321475	0.7046325573435902	1.2309255588590453	0.3882844097527255	0.337012066994813	0.5049569603070463	0.44005284812842277	0.1955362978890256	0.11801915169455807	0.7850297335028684	1.4821889866049147	0.6395669168219077	0.2743269297332726	1.0435371204099166	0.5954429375299165	0.3072727305637737
ZAM1_s21_YZS	0.842624830103592	0.24829470650841504	0.4407052184262449	1.929509118019802	0.35459026716652975	0.8853711720841362	0.7870781202815513	2.330808763954399	1.8433829056484539	0.8351984493926926	0.29905404277544095	0.0	1.8414873799942422	0.3643143800782912	1.0771350297478866	0.4394385404713333	1.9708923110013037	1.488734303426226	1.0071529508345995	1.681708352707379	1.1297077176777564	0.6936786126381697	1.3420925946774096	1.318188194173617	0.26073790389922274	1.474879794262992	1.529410344024976	0.8224853205352783	0.39737055521764747	0.21880460492531284	1.3261343604105356	1.876999456680123	1.8007980262690118	2.5022291937732026	1.8117189838238836	0.8569072424019432	1.9417668534471466	1.4903515377066026	0.4669638630334378	1.3268724032563257	0.5531147073103133	0.6106586950847336	0.3720228844416547	0.2714848836680071	0.4889408371854971	0.20953834156348208	0.23785485372759163	0.21530934980496996	0.16071270827158404	0.30398441576111995	1.1902244164020626	0.11454272205608187	0.2275601899730057	0.35136765621631355	0.07538045107509911	0.05284614704801937	0.2796395048821552	0.9395652711098624	0.9106545036592515	1.2047042302291056	0.9740820704613272	1.508579760698478	0.09762290093646861	0.0770593266892721	0.21235976428266548	0.16575268172710983	0.4921390650535541	0.28759691192927406	1.0661859456370695	1.753342728871428	0.9079567284077593	0.4281377175269851	0.7544917882334923	0.2969027912405721	0.07871092980919452
ZAM1_s22_YZS	0.9991768732279668	2.081992223189124	2.2684183362729047	0.24358361679474058	1.4900645282430298	2.71983850058454	2.62250214069789	4.17220907141443	3.6835038082967393	2.6734355812723676	2.117237908981022	1.8414873799942422	0.0	1.4792808851138382	0.7650010763492686	2.2683744007384843	3.809195252405763	3.329703741283932	2.8446158926774303	3.5149988120829034	0.722072282636363	1.1698303915420307	0.5479773346263845	0.5367728609489214	2.0734927521454134	3.316363904090914	3.370781378073207	2.6639437474669467	2.2346982980174426	2.060226758787649	0.6107166658009915	0.04287128173182188	0.09216800524113636	4.342882909530085	3.652147747204322	2.6946228165794563	3.7745956524738378	3.325978423754606	2.2999653420340973	3.161865430638987	2.3942511136683486	2.4521063881272434	2.2113586427637513	1.571044972700043	2.3293282027030875	1.6579506647983704	2.0793421630703697	2.0559490772014404	1.9710128090772479	1.62551119527414	3.03158883959065	1.7614562743671505	1.845211525954887	1.490130329098091	1.7669402810867376	1.8499593851686997	1.6130140913831477	2.7805607195413846	2.7521379369147936	3.0387875309381345	2.8147394408144706	3.347013939521376	1.7440032466688757	1.8447647195714802	1.6304455696926694	1.6817452186280428	2.3103309905879548	2.1290098360416483	2.901840946678643	3.59443091043565	2.7486843739003244	2.2577056523352557	1.0963822699185772	1.5652627338904073	1.8773035823101318
ZAM1_s23_YZS	0.48264391001712065	0.6104522764851107	0.8017042887340656	1.5756904256052984	0.012956689305912808	1.2416544605084132	1.1439454841372696	2.6932379732657554	2.204238391137852	1.1943030856371146	0.640941566820535	0.3643143800782912	1.4792808851138382	0.0	0.7143277846232853	0.7906782602333052	2.3303316456039593	1.8505049332435664	1.3657095328212217	2.037914268499453	0.7740959331179033	0.36132515530465686	0.9920106247570901	0.9613720057022174	0.5977706560646469	1.8377560698386146	1.8918437801816477	1.1853680946184113	0.7554628851244911	0.5827784415491182	0.9849519844212337	1.5153819906006119	1.441062517491011	2.86603119447234	2.1728668972657488	1.2155917964127354	2.297861947311784	1.847868020174886	0.8214604143782235	1.6838883327777994	0.9153674848165527	0.9741822846063078	0.7362945742251569	0.09295680854073204	0.8501732794566195	0.18650422305183487	0.6014890919025644	0.5796232675618128	0.4937678079719178	0.2712110535508641	1.5526997416046764	0.3034810706275625	0.4392727415684918	0.03450604763990942	0.29169454166117104	0.3805168473977192	0.22511814108275272	1.3034584608260777	1.2736678067240477	1.561044183240603	1.3355156527229364	1.8680285582140195	0.26682360686745493	0.38115183163352734	0.16190711098119406	0.20247678913921024	0.8359403334175429	0.6507373460579625	1.423463199074446	2.1152556913237794	1.2694866206476452	0.7897432271692372	0.4065012501035967	0.15889794403093752	0.4109641918852359
ZAM1_s24_YZS	0.23797673782669304	1.3193888299162582	1.507577576399442	0.8768850182491159	0.7250702673993783	1.9550143064215972	1.8575906694853546	3.4074828378058335	2.918511430563055	1.9084360251464196	1.3526775131029203	1.0771350297478866	0.7650010763492686	0.7143277846232853	0.0	1.5035935020050843	3.044249948546943	2.564824060326634	2.079646717631682	2.7505529363141905	0.12877418293315804	0.4288418064746436	0.331564845700424	0.2683972607087993	1.3090157419197557	2.5518173059193656	2.606063414073164	1.8993747002425374	1.4697032651964947	1.2959385445388825	0.3726070582417518	0.8014361202834013	0.7297922941291274	3.5792517918054605	2.8871747221472197	1.9296328564491687	3.010287006406671	2.5612148291615977	1.5350409917706764	2.39712783106659	1.629524803858748	1.6877771994205055	1.4478950006443074	0.8062726718250847	1.5644669016092625	0.8934434020368086	1.3149375225927895	1.291986614359291	1.2062245166911123	0.877710582096119	2.2668886467587455	1.0004537517407723	1.0957655759298621	0.7258290148166902	1.0028968517455619	1.0872839603231874	0.8593061291018981	2.016624310859063	1.9876232009849835	2.2741030885582227	2.0498388891859456	2.582038208950217	0.979558925317026	1.0832644637065427	0.8669104371504064	0.9167725113901753	1.5462936594059968	1.3644830336069005	2.1369845240201197	2.8295694548630483	1.983802339636062	1.4964653791089904	0.3477018677514342	0.8070687662251739	1.1153877123746088
ZAM1_s25_YZS	1.273317040659506	0.2586441143009125	0.23698661965840628	2.3651439556243306	0.7794061290110407	0.4514756719124422	0.3544991535227819	1.9085871875833165	1.4167974924814142	0.40743889412174	0.15205051233747152	0.4394385404713333	2.2683744007384843	0.7906782602333052	1.5035935020050843	0.0	1.5410349293498036	1.0657207586847322	0.5770106141889122	1.2472662547226505	1.5639022971998524	1.1325276966421227	1.7790359778626634	1.7517047197350337	0.19605494798974873	1.0568405982233757	1.1089351521575617	0.41272656839332406	0.061311297065734446	0.238397534674654	1.7650491454645465	2.3050295231979048	2.231628374398912	2.0874171369511125	1.385977519073786	0.4278524039241157	1.5071898295168196	1.0576234292709574	0.036452227752001964	0.8935352447577074	0.15894059912221503	0.2239538523032877	0.16853109334445512	0.7008282518385835	0.1012975777568716	0.6105678577513165	0.21901221261409906	0.2497584447541032	0.29737040011025767	0.7249717034714838	0.7718019402145835	0.542372811942028	0.5534003155410544	0.7835201050511175	0.5143509962858895	0.4488193260917889	0.7112562460987085	0.5371537597814032	0.49952831155889516	0.7705414696858068	0.552831724051456	1.0791790797237961	0.5330335630255707	0.4641734562019509	0.6499311023691124	0.5888047252368837	0.06472432014287684	0.1744090977294847	0.6335085915095753	1.3301420506902268	0.48798244645603506	0.22698463095190233	1.191016774466489	0.7357991874423951	0.43178412372982755
ZAM1_s26_YZS	2.812394472626248	1.7396577700247229	1.566271605193306	3.8996688527007266	2.319361713590732	1.0896197115799122	1.1867114370175866	0.38893143878164255	0.13773898164090176	1.1361317164640734	1.6925931012710806	1.9708923110013037	3.809195252405763	2.3303316456039593	3.044249948546943	1.5410349293498036	0.0	0.4886428138722219	0.9646294496833967	0.3059036879543267	3.1005978682902255	2.6609749208746982	3.311459742102612	3.2890703452733066	1.7364905857338262	0.5139531015344853	0.4557195139478927	1.1520286566066142	1.5750280814552278	1.753511254277895	3.2905059607225144	3.845611353461849	3.7710676294368617	0.5957892219546217	0.1714012243057527	1.1147513070309836	0.10878959738416505	0.4848208360215706	1.5092316564465245	0.6486808336498577	1.4184291034462673	1.3642136540811827	1.6079622524190418	2.239221723253262	1.4819644962453506	2.1516007858676702	1.7339236657816097	1.7592962270195087	1.8383021330709182	2.2223248425245767	0.7866733288494536	2.0603193405548437	2.0124629242137995	2.3210850396455545	2.0461242594393614	1.9681629741268525	2.2218185053543316	1.0444941645117867	1.065398512892639	0.7718986406148955	0.9977203657894405	0.4623645414910691	2.067685026601374	1.9770216991557108	2.1832010995623827	2.127892976517297	1.5015510057576942	1.6838485456828665	0.9075658363953379	0.23804154858183932	1.0637869406952611	1.5745037355430378	2.724953506578249	2.2589146914274014	1.9436905324653337
ZAM1_s27_YZS	2.3312957008990742	1.2539294588405328	1.0782582713275513	3.415201671709316	1.8398563836157544	0.6183218890771562	0.7122041400362017	0.8431133800916533	0.3560418617502467	0.6582994364085751	1.217770147809511	1.488734303426226	3.329703741283932	1.8505049332435664	2.564824060326634	1.0657207586847322	0.4886428138722219	0.0	0.49042414857179945	0.2506349504082811	2.6176779585422407	2.1759963536239146	2.8267011446749173	2.8063276258172456	1.2617732496027676	0.050319647815796904	0.04957801486068511	0.6668406787705115	1.095528736784206	1.2704114080034212	2.80418346051761	3.3655225796751282	3.289492033431054	1.0238080689442703	0.3236549926518016	0.6379559307749224	0.48380903834580313	0.1248457206968826	1.0324868724059313	0.20919593720615487	0.9356312726275243	0.8792987316061076	1.1225223664200823	1.7586640451523508	1.000375542229813	1.6746638901891127	1.251049403769996	1.2755236813862687	1.3614938292120138	1.7348051002199496	0.29936942864099747	1.5752702735971467	1.5240944273881027	1.8398456954761873	1.5636787426107337	1.4837897637756172	1.7353083521722728	0.5563287683029995	0.5792698152482179	0.31819300107308585	0.5149938187221141	0.07800801345019151	1.5860077385206854	1.4917909960763875	1.7006468075439065	1.6481047326818787	1.0314276149300672	1.201158980268467	0.43950088573281987	0.2647663084317946	0.5810226777987846	1.0867347085307133	2.241372450698985	1.7738607889581797	1.4585580310765556
ZAM1_s28_YZS	1.8478748982368054	0.7818466602066856	0.6225187764085256	2.936633088325043	1.354732264242601	0.12810125384592047	0.2225454955595174	1.3321716081986688	0.8397947501683758	0.17201140389651057	0.7289217086083035	1.0071529508345995	2.8446158926774303	1.3657095328212217	2.079646717631682	0.5770106141889122	0.9646294496833967	0.49042414857179945	0.0	0.675364177092118	2.1366672529078383	1.6992044455257274	2.3489434370158606	2.325001793721688	0.7729053243587521	0.48600332800766677	0.535259822575988	0.20631053159142598	0.6105515052072304	0.7909644395669372	2.330489575949089	2.880987301671409	2.8065534009580824	1.5140979412679911	0.809060424091019	0.15026216071755813	0.9352253857665908	0.48330050135559566	0.5447355442004024	0.32044144608173547	0.4570827834331759	0.40829802585098984	0.6503695115189307	1.2746958661206773	0.5188184542737251	1.1873498974703949	0.7711910349198969	0.797557685413936	0.8739664312415801	1.268397848288234	0.20933851662671427	1.09965874523746	1.0666025322455865	1.3567020004142951	1.0824915178848975	1.0066553433933412	1.2640235177752228	0.16154173119519022	0.14114397909374285	0.20056056027836094	0.06813951982637395	0.5024021597502445	1.1035941372343914	1.0169454318303923	1.2195091844555228	1.1632834338203417	0.5410423442863249	0.7210677559641939	0.06265435834309144	0.7539831306331148	0.11517702041094022	0.6282838652586064	1.761621756563887	1.29782069458864	0.9835345804946736
ZAM1_s29_YZS	2.5205267406202307	1.4566747877793262	1.29079647480894	3.611102014123012	2.026670163626026	0.796597721501314	0.8947324387480611	0.6936290646555036	0.21687682296847308	0.8472668212106576	1.3978759072107483	1.681708352707379	3.5149988120829034	2.037914268499453	2.7505529363141905	1.2472662547226505	0.3059036879543267	0.2506349504082811	0.675364177092118	0.0	2.81049039245366	2.3743930201713974	3.0237825741333886	2.9985723455859854	1.4415526635812788	0.29511847659968526	0.24521345382207768	0.87199177513323	1.2844759121989666	1.466210548710755	3.0058407281637067	3.5519263215526076	3.4788923840100185	0.8964491921131224	0.2017926038808266	0.8252629334925117	0.26006768516225925	0.1933043348047737	1.2166617890464795	0.35498097381459837	1.1323798821052862	1.081727349957797	1.3249890057223155	1.9476758968434191	1.1940542626076767	1.857132416687821	1.446400936259339	1.4729093496871217	1.544507771150844	1.942543563366413	0.519101129297316	1.7750227379893726	1.7373743179435275	2.0300829604194104	1.7570857688043608	1.6819960787218176	1.9391221065634907	0.7744646150216525	0.7883985162056985	0.4770814493178026	0.7160419132473587	0.19108328192667326	1.7776963307816924	1.6922789794849904	1.8939731774168536	1.8358388299947783	1.204850375921459	1.3962883224846037	0.615560756943712	0.19677234500387314	0.7811129179023043	1.2978959474721834	2.4361410253225166	1.9731612630060271	1.6588689551908244
ZAM1_s39_YZA	0.29382050659349707	1.3654894740330998	1.549608514935286	0.8015960723945682	0.7858116883145344	2.013896077359804	1.9158329766917632	3.4585858859231067	2.972779987876019	1.9647885828392562	1.4148833776791296	1.1297077176777564	0.722072282636363	0.7740959331179033	0.12877418293315804	1.5639022971998524	3.1005978682902255	2.6176779585422407	2.1366672529078383	2.81049039245366	0.0	0.44793854382173914	0.2246066886387266	0.18870403553250326	1.3718240939213016	2.602467156438733	2.657635229305115	1.950884405736684	1.5262431295449044	1.347402416307896	0.2495474675027299	0.754473333752414	0.6733718970626231	3.6259658638404946	2.940973299768667	1.986405121303714	3.070540935212849	2.6196644399684272	1.5939064989361584	2.45594709871894	1.6824690877730035	1.7384863644561421	1.4960178076213881	0.8630747011842091	1.6186353965728688	0.9586002541919708	1.36687893562002	1.3421549200521912	1.2676188025506772	0.903483879498099	2.3186772404925495	1.0439531730302725	1.123182401904655	0.7804584739118279	1.0544800327222161	1.1342412276640204	0.8919076146726094	2.0653295022689977	2.038722568969736	2.3334185861843832	2.1035014527213263	2.638286684132008	1.0330731305649827	1.1275126339283073	0.9174034851989528	0.9751461365861422	1.6100167457542596	1.4168950345110627	2.1952823766285414	2.8820325681807057	2.037368977566096	1.5392691936513099	0.3767907234186273	0.846274398637149	1.1604376195700838
ZAM1_s40_YZA	0.2027153443257777	0.9221350599517419	1.1036327061142128	1.2392600214631986	0.3742001802313672	1.578621482920803	1.4802607124430949	3.0151323402650663	2.531711787261477	1.527208906702416	0.9873337022221711	0.6936786126381697	1.1698303915420307	0.36132515530465686	0.4288418064746436	1.1325276966421227	2.6609749208746982	2.1759963536239146	1.6992044455257274	2.3743930201713974	0.44793854382173914	0.0	0.6507099095233334	0.6355627120085929	0.9456288451226454	2.159377277898288	2.2150594829148855	1.5093676289064613	1.0908411144139731	0.9082416668638715	0.6325265020614551	1.2024113667697163	1.1205306423324803	3.1803201810083856	2.499602010565794	1.5491478599293014	2.6343713836661333	2.1824808516564653	1.1606172695440806	2.0194217347722305	1.2428763045097153	1.296951193037168	1.0534770851372608	0.43936125105525964	1.1803885599765294	0.5461104730241695	0.9280171987001274	0.9019091055810221	0.8407948380813813	0.4557441936908353	1.8766683605318148	0.6007570988272313	0.6754260571162676	0.35721768450990476	0.6184235030266688	0.6928726317727512	0.44447214018238146	1.6217668364789748	1.5967284220372202	1.8976528656655614	1.6632550428069313	2.1991500508857325	0.5996365494328844	0.6842063058096255	0.4827073821559254	0.5499199015355973	1.1827076821329783	0.9781385879165787	1.7588712683076355	2.439811654217297	1.5971998166766705	1.093637631980857	0.08329240715542013	0.40214437029608724	0.7174577958802849
ZAM1_s41_YZA	0.5164228573014665	1.5728407390360237	1.7533920988762035	0.5885861259788944	1.0040417437849714	2.227438777916754	2.1291651460888184	3.665641126681395	3.182390293944669	2.1769342704874473	1.6313132965830484	1.3420925946774096	0.5479773346263845	0.9920106247570901	0.331564845700424	1.7790359778626634	3.311459742102612	2.8267011446749173	2.3489434370158606	3.0237825741333886	0.2246066886387266	0.6507099095233334	0.0	0.09210232592733746	1.5886472569077306	2.8100115732679285	2.8657472412290903	2.160034260649877	1.7394237802967392	1.558200720578923	0.09009022428486775	0.5736653371854472	0.48342003636232916	3.8296664625600814	3.150299473400095	2.1987642995665917	3.2838325985115677	2.8322355505456116	1.8082066479652121	2.66890138659674	1.89313083472006	1.9475978248721055	1.7041791067682992	1.0791190756540985	1.8302015352746237	1.1777125955382812	1.5778897793987035	1.552188606429378	1.4840497789792932	1.0999084416446676	2.5273772488797133	1.2514399313166849	1.318415481896676	0.9960979285788079	1.2667123292258273	1.343304267339628	1.0935258519149462	2.272372560741332	2.24743180609253	2.5467965188531867	2.313757108158512	2.8494863790567844	1.24647370787146	1.3349104120479616	1.1299222100022817	1.1912801645158535	1.8267763340333536	1.6280096070327734	2.4082346997822803	3.0905145917623393	2.247676291845556	1.7436460411278825	0.5880208350685996	1.0528405903343554	1.3681487056953245
ZAM1_s43_YZA	0.4792899485798316	1.5541850800405725	1.7381140327706295	0.6153050971509822	0.9729318506385676	2.2020071954466722	2.104002427985794	3.6472880275348536	3.1613807276024293	2.1531618391202385	1.6023120757977174	1.318188194173617	0.5367728609489214	0.9613720057022174	0.2683972607087993	1.7517047197350337	3.2890703452733066	2.8063276258172456	2.325001793721688	2.9985723455859854	0.18870403553250326	0.6355627120085929	0.09210232592733746	0.0	1.5591204165423957	2.791167500244455	2.8463226626742166	2.139549237610598	1.714509589964688	1.5360065285088127	0.17636928920737147	0.5677502003279684	0.48501431792828964	3.814573443824344	3.129595654593409	2.174742425065436	3.2586043227309305	2.807905654307046	1.7819213548051593	2.644129237705934	1.8710490078835582	1.927161518183027	1.6847212651871324	1.0509362326126515	1.8071287496816268	1.145059086469436	1.5554627153818636	1.5308106233435155	1.4551103013911306	1.09046312084676	2.5073503521230776	1.2326331591589619	1.3100785246366986	0.9684968094650127	1.2429982056292492	1.3229422808594928	1.079922010638004	2.2540323443842833	2.227402823151493	2.521525640710306	2.2920855816492	2.8267388714192774	1.2214358552470628	1.316196811384294	1.1059285984181897	1.1629004290741134	1.7972476944903253	1.605462772312644	2.3834911797992406	3.070702994453266	2.2259527391799776	1.727824669274237	0.5654640359649158	1.0348678320503855	1.3491323447216084
ZAM1_s44_YZA	1.0801436283047723	0.19213833997452037	0.3154071997020041	2.173396121033815	0.5861929399746953	0.6468904894364964	0.550360358409771	2.1046351577770785	1.612694876302383	0.6034830887710775	0.04400504277045288	0.26073790389922274	2.0734927521454134	0.5977706560646469	1.3090157419197557	0.19605494798974873	1.7364905857338262	1.2617732496027676	0.7729053243587521	1.4415526635812788	1.3718240939213016	0.9456288451226454	1.5886472569077306	1.5591204165423957	0.0	1.252670936842526	1.3049257204987843	0.6058645475574154	0.17584329309612073	0.13218836047740098	1.5774218397916666	2.1103736581529287	2.037741778642389	2.2832524107854137	1.5819387002641425	0.6239003492830612	1.7012725582509076	1.2526422924727239	0.22979822085205093	1.0885021327014772	0.340675401868297	0.4053181687542538	0.22102643724969193	0.5095352376419032	0.27434093088006767	0.41558018623142906	0.12637849902063128	0.14701710276918578	0.1048468211332267	0.5614682815559908	0.9674937999099538	0.3723973789547638	0.42645069687029996	0.5925847707338763	0.33235981890007454	0.2836247802681435	0.5401004364832369	0.7292391641483944	0.6934689087232163	0.9653614251203826	0.7485709780391802	1.2748703737100828	0.34745352713271943	0.3043134081123095	0.46374927330051885	0.3973997573066134	0.238207663801769	0.13312642075141537	0.8289356221724282	1.5261940233129518	0.68345819859917	0.3010514188982019	1.001039801303319	0.5558517899437073	0.2762308797617592
ZAM1_s45_YZA	2.317424446402639	1.2373716233752543	1.0586480421435183	3.3985968183711246	1.827306741833317	0.6140258674383164	0.705415522666741	0.856137251680318	0.37821139978016566	0.6499154495339898	1.208719730465777	1.474879794262992	3.316363904090914	1.8377560698386146	2.5518173059193656	1.0568405982233757	0.5139531015344853	0.050319647815796904	0.48600332800766677	0.29511847659968526	2.602467156438733	2.159377277898288	2.8100115732679285	2.791167500244455	1.252670936842526	0.0	0.0583699625849452	0.6524435561167494	1.084162352751008	1.256180647721016	2.7860299599424776	3.35183718740901	3.274942413782201	1.030583810102753	0.34488983480504254	0.6303825794616145	0.5179128562685168	0.173287067987162	1.0229348271487213	0.23111966497827952	0.9223970284310326	0.864354183939639	1.106475447625506	1.7455603166981855	0.987866088065753	1.6637157997868535	1.2370255116627173	1.260746003113858	1.351096240312557	1.715539238397124	0.28540642445009384	1.559008697512709	1.5031390112237324	1.826233782068042	1.5495286706468259	1.46822609458529	1.7174068100442457	0.5376572709683981	0.5642260022441301	0.32812448776847647	0.5041213714620221	0.12826649195902087	1.572365644703898	1.4754425685816677	1.686273823799313	1.6355910332057533	1.0251997137920725	1.1873665397245101	0.43933563167474393	0.28182464645489863	0.5695434884169368	1.0676233736591363	2.225856408073118	1.7574250339864974	1.442338881868416
ZAM1_s46_YZA	2.3720319782371644	1.292941693954195	1.1152171305005256	3.454317693770256	1.8813043184141172	0.6633360485436886	0.7562365650673775	0.8014285007324846	0.3203161225451935	0.7015692356946207	1.2609388493455094	1.529410344024976	3.370781378073207	1.8918437801816477	2.606063414073164	1.1089351521575617	0.4557195139478927	0.04957801486068511	0.535259822575988	0.24521345382207768	2.657635229305115	2.2150594829148855	2.8657472412290903	2.8463226626742166	1.3049257204987843	0.0583699625849452	0.0	0.7069637368791362	1.137502395917675	1.3108364590003565	2.8422724203095133	3.4064038119018027	3.329867074233345	0.9790395565555825	0.2871249193515492	0.681585659738649	0.46024931808068864	0.15970886327459738	1.075365932193267	0.25876406484512293	0.976543814797999	0.9192042235738679	1.1618283116881074	1.7997967129378183	1.041710045070194	1.7169516155587994	1.2915909557127723	1.3156281900136002	1.4040222960254496	1.772084329608117	0.33919419002489615	1.6145119884429113	1.5601550853538597	1.8806979089005238	1.604193043022711	1.523451992682825	1.7735105262832764	0.5937138517223263	0.6189486321688289	0.366904985432301	0.5569093540662695	0.1070325750397268	1.6268175062637675	1.5309688112838586	1.7410456082772647	1.689553698792854	1.075838823060065	1.2418241490871464	0.4858333661213513	0.22496167111177376	0.6226911439783992	1.1240391601252129	2.2811263452885857	1.8130122100918369	1.4978125874767017
ZAM1_s47_YZA	1.6650892295018171	0.5876383009177403	0.4192864754937327	2.7484769121386123	1.174972274933337	0.13733729204088418	0.116654635883224	1.5083288574838192	1.0223586265540836	0.08078210660222121	0.562370134764102	0.8224853205352783	2.6639437474669467	1.1853680946184113	1.8993747002425374	0.41272656839332406	1.1520286566066142	0.6668406787705115	0.20631053159142598	0.87199177513323	1.950884405736684	1.5093676289064613	2.160034260649877	2.139549237610598	0.6058645475574154	0.6524435561167494	0.7069637368791362	0.0	0.43361053678731143	0.6038729799598015	2.138477453310684	2.699482492767096	2.622931067858349	1.681258400161244	0.9903238580243524	0.09342914747156295	1.1304113670660474	0.6787131916864484	0.37716924337057467	0.5196413610016237	0.27015662169052307	0.21246639116136784	0.45598953945730597	1.093124503390576	0.3361103521615559	1.0125504759058037	0.5846448535630907	0.6087466480017248	0.7011883991200485	1.071406907965995	0.3678319136131336	0.9086107283519606	0.8654681432489618	1.1738170615245433	0.8972309767608786	0.8169592390554136	1.06986297669182	0.12501384635427673	0.08834806278224254	0.40431577270290436	0.15596541797360042	0.691257995554742	0.9199406146505171	0.8252003569281628	1.034087467183778	0.9833035910738314	0.39332711691899974	0.5349341008566544	0.2688718684103247	0.931158668249691	0.09216209405118132	0.42601690754317956	1.5745344413560485	1.1072262464818037	0.7919170303137967
ZAM1_s48_YZA	1.2373687599853076	0.1998598344174332	0.18710402288194392	2.326628161893742	0.7446339438121651	0.4880151355025533	0.38975868766711796	1.9385716623710076	1.4488084731999926	0.4389012552837605	0.13474260847900504	0.39737055521764747	2.2346982980174426	0.7554628851244911	1.4697032651964947	0.061311297065734446	1.5750280814552278	1.095528736784206	0.6105515052072304	1.2844759121989666	1.5262431295449044	1.0908411144139731	1.7394237802967392	1.714509589964688	0.17584329309612073	1.084162352751008	1.137502395917675	0.43361053678731143	0.0	0.18672960411981276	1.7231158827429796	2.270843909136373	2.1960463935461294	2.114187128831529	1.4175049466213203	0.46032114715354594	1.5445432057887496	1.093421509765339	0.0733802863968888	0.9297542445971408	0.16542571963613348	0.2296061008469126	0.10936624114412886	0.6641936436843434	0.09879619722067803	0.5795542355220943	0.16680603249915996	0.19650053463104078	0.26758008654385773	0.6744357077381576	0.798768020001352	0.49534990506117393	0.4965003378819614	0.7461510173796869	0.4727449120503907	0.4015377878089064	0.6632888560878939	0.5556720779821271	0.521778883436722	0.807419427252051	0.5806512885603933	1.1126773639629195	0.49324356289951404	0.4150488409076634	0.6095227023489522	0.5529864765529048	0.12587304391710027	0.11889113120677752	0.6690667318882453	1.3602891197710005	0.5148122807135573	0.17549463385749575	1.1516733456941541	0.6913669684962377	0.382075114593227
