	ZAM1_s1_YZA	ZAM1_s2_YZA	ZAM1_s3_YZA	ZAM1_s4_YZA	ZAM1_s5_YZA	ZAM1_s6_YZA	ZAM1_s7_YZA	ZAM1_s8_YZA	ZAM1_s9_YZA	ZAM1_s10_YZA	ZAM1_s11_OZA	ZAM1_s12_OZA	ZAM1_s13_OZA	ZAM1_s14_OZA	ZAM1_s15_OZA	ZAM1_s17_OZA	ZAM1_s18_OZA	ZAM1_s19_OZA	ZAM1_s20_YZS	ZAM1_s21_YZS	ZAM1_s22_YZS	ZAM1_s23_YZS	ZAM1_s24_YZS	ZAM1_s25_YZS	ZAM1_s26_YZS	ZAM1_s27_YZS	ZAM1_s28_YZS	ZAM1_s29_YZS	ZAM1_s30_OZS	ZAM1_s31_OZS	ZAM1_s32_OZS	ZAM1_s33_OZS	ZAM1_s34_OZS	ZAM1_s36_OZS	ZAM1_s37_OZS	ZAM1_s38_OZS	ZAM1_s39_YZA	ZAM1_s40_YZA	ZAM1_s41_YZA	ZAM1_s43_YZA	ZAM1_s44_YZA	ZAM1_s45_YZA	ZAM1_s46_YZA	ZAM1_s47_YZA	ZAM1_s48_YZA	ZAM1_s49_OZA	ZAM1_s50_OZA	ZAM1_s51_OZA	ZAM1_s52_OZA	ZAM1_s53_OZA	ZAM1_s54_OZA	ZAM1_s55_OZA	ZAM1_s56_OZA	ZAM1_s58_YZS	ZAM1_s59_YZS	ZAM1_s60_YZS	ZAM1_s61_YZS	ZAM1_s62_YZS	ZAM1_s63_YZS	ZAM1_s65_YZS	ZAM1_s66_YZS	ZAM1_s67_OZS	ZAM1_s69_OZS	ZAM1_s70_OZS	ZAM1_s71_OZS	ZAM1_s72_OZS	ZAM1_s73_OZS	ZAM1_s74_OZS	ZAM1_s75_OZS	ZAM2_s1_YZD	ZAM2_s2_YZD	ZAM2_s3_YZD	ZAM2_s4_YZD	ZAM2_s5_YZD	ZAM2_s6_YZD	ZAM2_s7_YZD	ZAM2_s8_YZD	ZAM2_s9_YZD	ZAM2_s10_YZD	ZAM2_s11_OZD	ZAM2_s12_OZD	ZAM2_s14_OZD	ZAM2_s15_OZD	ZAM2_s16_OZD	ZAM2_s17_OZD	ZAM2_s18_OZD	ZAM2_s19_OZD	ZAM2_s20_OZD	ZAM2_s21_YZA	ZAM2_s22_YZA	ZAM2_s23_YZA	ZAM2_s24_YZA	ZAM2_s25_YZA	ZAM2_s26_YZA	ZAM2_s27_YZA	ZAM2_s28_YZA	ZAM2_s29_YZA	ZAM2_s30_YZA	ZAM2_s31_OZA	ZAM2_s32_OZA	ZAM2_s34_OZA	ZAM2_s35_OZA	ZAM2_s36_OZA	ZAM2_s37_OZA	ZAM2_s38_OZA	ZAM2_s39_OZA	ZAM2_s40_YZD	ZAM2_s41_YZD	ZAM2_s42_YZD	ZAM2_s43_YZD	ZAM2_s44_YZD	ZAM2_s45_YZD	ZAM2_s46_YZD	ZAM2_s47_YZD	ZAM2_s48_YZD	ZAM2_s49_YZD	ZAM2_s50_OZD	ZAM2_s51_OZD	ZAM2_s53_OZD	ZAM2_s54_OZD	ZAM2_s55_OZD	ZAM2_s56_OZD	ZAM2_s57_OZD	ZAM2_s58_OZD	ZAM2_s59_OZD	ZAM2_s60_YZA	ZAM2_s61_YZA	ZAM2_s63_YZA	ZAM2_s64_YZA	ZAM2_s65_YZA	ZAM2_s66_YZA	ZAM2_s67_YZA	ZAM2_s69_YZA	ZAM2_s70_OZA	ZAM2_s71_OZA	ZAM2_s72_OZA	ZAM2_s73_OZA	ZAM2_s74_OZA	ZAM2_s75_OZA	ZAM2_s76_OZA	ZAM2_s77_OZA	ZAM2_s78_OZA
ZAM1_s1_YZA	0.0	0.2137457454019974	0.26754858698670814	0.17847178205010428	0.07799866751162841	0.18884946272817033	0.054014912284603325	0.13540638846193698	0.08532663478608159	0.15261488611507304	2.1123609890710826	2.206120348258217	2.3626299476429673	2.569798426435065	2.1534719825728046	2.4672324346042607	1.96615865782618	2.0323389930133815	0.07538419921427554	0.1239051923612761	0.21313264455355688	0.0384825643137574	0.29164327515420896	0.11682743174828021	0.09424727176927214	0.19659077266410646	0.02666294634313337	0.06866608740032068	1.7678124946560352	2.4079819642620386	2.1342937003812814	1.8302359150995335	1.782931524445657	2.1580510268889497	2.3395158138715075	2.4451189731658225	0.10251374151873996	1.0197915401707587	0.2656854705127894	0.28355363347344076	0.2447477520039111	0.4928163445124455	0.41508327283853874	0.30275912501570684	0.918109959233058	2.110148845879841	2.423578037459188	2.4257644223472825	2.3743479887358387	2.1947003326716468	1.9818778406895476	1.771442595218947	1.9526635854545629	0.14232937171060528	0.1871724675837958	0.2496822969835446	0.10748324996448527	0.4530466390421923	0.14721752978190453	0.24009441101273615	0.2166218530967375	1.6946923782606909	2.1965708463847395	1.650499691276485	2.096818215971667	2.036331012823569	2.2609432127476787	1.9979493963496107	2.34737731739079	0.18349821493516297	0.05753281618897026	0.03909605839902625	0.07359422262208876	0.1571748055905192	0.19209095906957507	0.037567343758638086	0.09023366564775458	0.06799953118545571	0.10323547159859726	2.1317404384906893	1.7333107600416002	1.8983190467894948	1.7969911944959323	2.30397237866249	2.410905280169758	2.024804600640054	2.35923640120408	2.036672280779027	0.08537218173439137	0.14429680821239105	0.2974911361273935	0.14886579746822082	0.11670715250789582	0.3683039579069376	0.049184242553346226	0.07729697756617092	0.14673156985464303	0.2498674284551816	1.8998703571114428	1.2933709900447332	1.261290277012241	2.055315422619483	2.0309902725923017	1.9825063522150415	1.7228412935073147	2.3869476871402604	0.3895491505999479	0.13812635257257488	0.2683884545427859	0.326588087993678	0.311630021200339	0.0821024633938731	0.23139405790861253	0.05495685298351705	0.11671043301789817	0.09649188352777043	2.115052531912308	1.4347388383945219	1.9687428251023866	1.5260351576960207	2.252161543106545	2.3344298000345067	1.9839257910373715	2.284613491451976	2.3354834770318	0.30804046768336174	0.19623874029160554	0.24202508737521244	0.13536888273518244	0.31691365928342446	0.20822550718811514	0.6910413170731283	0.21813132244735997	1.6020861985965134	1.6455955142539906	1.770651687610922	1.7177187866054968	2.0222776549833137	2.2335933747609196	2.402502691423532	1.6793646139055627	2.6325436131856685
ZAM1_s2_YZA	0.2137457454019974	0.0	0.07898734625696445	0.2957988593745296	0.2686673390067477	0.3421961680434962	0.220630548896253	0.07911244308539407	0.20936830476368115	0.17368103618183972	1.9532685558297302	2.0537066098146504	2.200925066314503	2.390905435795044	2.0020597769663127	2.2945070651601163	1.8234926816572274	1.8727662386924186	0.21516715111984988	0.0993080584935787	0.40261447584669585	0.24293367637287364	0.4694508428320274	0.30465652988383346	0.12108635824719925	0.20395911819344004	0.1995210939504516	0.28232540255598854	1.6192027443451025	2.2427964426861267	1.9773432241363456	1.6601216470680784	1.6302822961747798	1.9965778109766485	2.1807997181430836	2.2747465004890013	0.19654075439741464	0.9038296328921229	0.19131963710569805	0.28758072114042854	0.28872872210301276	0.3365102282573512	0.2889190957196399	0.18094073392844692	0.8352704914780312	1.9622799064930054	2.253707400795164	2.2581705898565714	2.221486333373588	2.040967117761305	1.7979123427793404	1.613363625949291	1.801618408787655	0.12605395289422452	0.07472349481129519	0.40321364669796483	0.2969516156155484	0.24568508535464095	0.23395335403921091	0.21981567219042994	0.28889591903482814	1.5339531249611076	2.048255545366648	1.5044018333913942	1.9396963785865933	1.879856378441816	2.0948242366072654	1.846030226524343	2.173600877421873	0.22720039841429865	0.22554227210359312	0.2521630640814466	0.152468673007975	0.16401049782059812	0.021862635152074	0.22935880165945402	0.12913515455724703	0.2813403240317155	0.19368637265549637	1.9781421536561874	1.571346464860918	1.7458322407724916	1.6438117807689583	2.1306449764059963	2.2328558663098272	1.8720706004491303	2.205684636470481	1.875959785886482	0.15140971928348654	0.3377016989228451	0.177848506023	0.0649894287749015	0.10545461283920757	0.21746639575317486	0.17705306085708689	0.21896687123266584	0.06845077509396111	0.14717686624678278	1.7325515567614715	1.1309727367135511	1.1165060137530511	1.8812832928382792	1.863456032310548	1.8379626296295697	1.5810324784521284	2.2216063360904514	0.23740249820574683	0.1161519313715843	0.27114845714159264	0.24496280615061417	0.27608684063959477	0.22202274073786227	0.27247409906748526	0.1597853764975906	0.2775872694402228	0.3098427820422753	1.9602664233043234	1.2774277243902363	1.80679736361489	1.3564514232397917	2.0767214049392924	2.1608087547661556	1.8237629800319424	2.122595978116395	2.1738150767191207	0.23556367984209925	0.23298012281073027	0.11649795661672857	0.25003311260295846	0.2863985571382747	0.30364976023222584	0.5813448891454985	0.22619319893010276	1.4324545028528788	1.484975985243982	1.624054234100268	1.5609010397739813	1.8690789339064915	2.0745575840705297	2.234525805247832	1.5370528367592111	2.4661332336118296
ZAM1_s3_YZA	0.26754858698670814	0.07898734625696445	0.0	0.30463972522385935	0.33225039346201973	0.35907209726369216	0.28552885053313753	0.13638425844036367	0.23906981737308855	0.25192792933676	1.9662980047581893	2.0701894518132393	2.2119801193987456	2.3907741030311596	2.0191807950889826	2.2986671089197848	1.8454922683218369	1.8857064692323018	0.284012271432444	0.1698571741527553	0.469495530066523	0.3014792492521968	0.48941387379107076	0.33878792201050767	0.17409475216161438	0.2829216112727135	0.247975098899051	0.33376371857928094	1.6387945836210702	2.2517338354104717	1.9915204236240975	1.6672779264174233	1.647710929069004	2.0081526657062425	2.193594433761321	2.28044376827544	0.2698289053270921	0.942406449848839	0.26397271337806844	0.36506691452408946	0.36769404037756837	0.3694915586153167	0.3394258201841296	0.242961427123331	0.8863035717268675	1.9813314270156763	2.2597539137161573	2.265624077614287	2.237416584311218	2.056769307817984	1.7950985745318775	1.6278629438029508	1.8194064157763035	0.14360814031346703	0.08396273156509208	0.477260680498105	0.36185349132574085	0.2358479745094323	0.3105458823606046	0.2973475699403139	0.3675270466098277	1.5471982524024006	2.0668939630466157	1.5256812455978326	1.9538609007335088	1.894517465128475	2.10345709238745	1.8632421571895643	2.1772643165510526	0.3059338253351807	0.29075019829396426	0.30330001550198327	0.19686510849038072	0.16748027217358874	0.09134592486242306	0.2741388699768786	0.19415254031396406	0.3351767101022675	0.21763685427102492	1.994149101950017	1.583751382506527	1.7630051891949583	1.6609130938277255	2.1346760818111554	2.2335374134674764	1.8887842706592317	2.2212730174305326	1.8882403401586216	0.19008615993192335	0.37195358895087305	0.11343360865275612	0.12660111430024718	0.15088161943322137	0.1397655565692167	0.23969391451266245	0.25134913307270784	0.1364276068336957	0.10054904174606082	1.7412590295664683	1.1451270886136937	1.1403877426879894	1.885335733314767	1.8717042714810368	1.8589937486712436	1.6041756461292345	2.230485224390074	0.28016909151199176	0.13984742304119277	0.3488878055673424	0.3122533754500407	0.34995585675202284	0.2530039537596706	0.2569108688748861	0.21280105628989168	0.30455877252046604	0.3596801862749172	1.9756696427081193	1.2937039952978133	1.8185325314813299	1.3650106195190246	2.079444478299281	2.1645957574978203	1.8364855045690336	2.1336089514350656	2.184938296146381	0.3054195742970105	0.3119112217968762	0.18687009041260463	0.2659088986248286	0.24138676160468972	0.3033937910827373	0.6270117182395564	0.20736652220463878	1.4406749815017954	1.498466713505117	1.6446633641344242	1.5762800018114598	1.8855508005789554	2.0873689164177547	2.2417817290952304	1.5601038186230272	2.4740034096316843
ZAM1_s4_YZA	0.17847178205010428	0.2957988593745296	0.30463972522385935	0.0	0.2398722128503574	0.060806126727091334	0.2321144135856102	0.2310321453970653	0.10437222910296827	0.32060068988273577	2.247033612141535	2.345707773485555	2.4953480712239227	2.6865132733280284	2.293720718293294	2.5902740676439504	2.1118868496140393	2.1666065182394494	0.25383638610904813	0.253154233207286	0.341798681867148	0.20368965157900848	0.18816815670148573	0.1057053563521727	0.2012500292347125	0.36750808457677925	0.15994385501923342	0.17880963156176305	1.9096456127779724	2.537840892324879	2.270589520184468	1.9556415845315704	1.922076698865328	2.290885852441184	2.4745674385408	2.570385330276538	0.2784092290552241	1.1769763501489137	0.42205797095890174	0.4590007789628661	0.42286272260319374	0.624929388754814	0.5609033175290216	0.4449763482981368	1.0860278895675646	2.2527320107534328	2.549304891978135	2.5535418276530226	2.5137039763569007	2.33335660122983	2.0929484342919893	1.906691273819105	2.093033730618097	0.17008581996733307	0.2286940648013231	0.40521138320842837	0.2610633990854846	0.5351874281534031	0.32548538407447214	0.4089298895278357	0.3950438418037684	1.8278703376233252	2.338916989477944	1.7938109680035383	2.232968675649913	2.172927881899632	2.389972272688696	2.1377553186964025	2.4693906886368744	0.35956825330835696	0.2350732755465255	0.1697321245175402	0.167927519049968	0.13746776643119432	0.2769294498811981	0.1420376188326378	0.22941125831238454	0.1906340908835046	0.10733268528799268	2.2704588564390553	1.8655567037780898	2.03766558000295	1.9357814040049752	2.4264230982734296	2.5285450938500036	2.164065422300398	2.4980990383345367	2.1700577118917073	0.15896870306475475	0.12226017964267405	0.2632018167855768	0.24460813454770763	0.20005348303577197	0.33724337640992097	0.21589177548647404	0.10512242060955627	0.25354280119571493	0.22755777206890557	2.0277678220641366	1.4249115961632175	1.404799946394784	2.177068180837772	2.1587380130932607	2.1271029616781973	1.868841564166064	2.5166696263467565	0.521751466649251	0.17965744931606603	0.44311500438839563	0.4850371722048257	0.48139817120805234	0.09997648045451585	0.09426668642933463	0.18496394238878602	0.07026998824116794	0.18160225876167835	2.2529169641441245	1.5702520239577544	2.101125039738918	1.6518167863142583	2.3725177172146394	2.4565951274074402	2.117714761762908	2.4170565822937147	2.4682226041620035	0.46820336243909133	0.3721596953895724	0.3762114936075867	0.04949865201205662	0.2011595754511927	0.034975097185453	0.8485664561389186	0.12306362983721642	1.7278556917314716	1.7788315699619377	1.9137767979354543	1.8538577081624181	2.1612130595958225	2.3683601182696115	2.5299369439031754	1.825016334222937	2.761391899510674
ZAM1_s5_YZA	0.07799866751162841	0.2686673390067477	0.33225039346201973	0.2398722128503574	0.0	0.23377374079793908	0.048188629662798244	0.19597046249123362	0.1599833870947748	0.15137145910614222	2.1108312441950896	2.2009803423730148	2.3620510095955174	2.5789711791836227	2.1479321717871023	2.4727353675316293	1.956799940080697	2.0312266342071634	0.0609651745018428	0.1700812208223355	0.13845895839097896	0.040309432501404424	0.31003089157021624	0.15148398479249858	0.1596185549792794	0.18274873321604032	0.1046437991352162	0.0688541714561114	1.761827628487095	2.409237310153743	2.1316033419271525	1.8353715430469395	1.7788903444314847	2.157697004144058	2.3373821523883995	2.449267288268801	0.09451037953969789	1.0035158192723046	0.2666690805516612	0.2520276205557359	0.2035876100869755	0.5043839055804963	0.41836382567850616	0.31483968819026587	0.8903440812275758	2.102952846533511	2.4274651830682195	2.428344539706772	2.3691420446416247	2.190246932389672	1.9952311869272867	1.7701932338482345	1.947378593954968	0.21795433611999165	0.2565915389082618	0.1725289397077895	0.030380345779765786	0.4939159532701521	0.11307716399432251	0.22586478060773008	0.16870846052710134	1.6950596057350384	2.1894200482809727	1.6436817748272678	2.094291311035604	2.0335964829007223	2.2629475719365413	1.9929923949934705	2.3536756068146625	0.15741259212943143	0.043580859227959214	0.07019392752481271	0.1481271431956312	0.23512010132333122	0.24834578268539265	0.10304424518662278	0.13975781743422955	0.056715579734792694	0.18018001680806625	2.1273405522570186	1.7342114739753445	1.8938852397668398	1.7931748799714158	2.310066391185195	2.419741329369714	2.0201944998760255	2.3544038973017947	2.036153823279976	0.16143371435041245	0.16622848903113066	0.37308691404599426	0.2069911900253024	0.18492938578297824	0.44216180303188335	0.09264091160217004	0.14954285065008907	0.20039352649885614	0.3254693529273924	1.9032569330126061	1.296226038939265	1.2556250990808633	2.0622535168646055	2.0342107599406223	1.9739957775515051	1.71376172265021	2.388320712019107	0.4047382628897779	0.21228833435930683	0.23966058180897268	0.32117658060369697	0.29115710168429004	0.15366173778999678	0.30467463830707797	0.12406358083926682	0.17086929798779454	0.0867746948304536	2.1112888729591917	1.434284732198831	1.9690305641515262	1.5317779150965807	2.2596103027310788	2.340653868010074	1.983230672687594	2.2843286971524783	2.3349276671048558	0.30162549803199235	0.16929550133213558	0.2656111606653562	0.203556803089462	0.3940516149165038	0.2727739289408334	0.6772065634109165	0.2950911607631018	1.6075957073435738	1.6460551245354103	1.7636871609419922	1.715977927795484	2.0179066044457965	2.231806929209813	2.4053337237800916	1.6706623304478085	2.634182849731285
ZAM1_s6_YZA	0.18884946272817033	0.3421961680434962	0.35907209726369216	0.060806126727091334	0.23377374079793908	0.0	0.23842296176722796	0.27133834570549825	0.1361679200166514	0.34012120151482245	2.286430865635661	2.3831856439175123	2.535554440156324	2.732007543023358	2.3309076713628274	2.633821050083583	2.1466026527088298	2.206128709009751	0.2618062034907352	0.2861058451749309	0.31395512356110344	0.20383954716441222	0.130411977327806	0.0828075642703096	0.2361658014353872	0.38517115016779135	0.1777223627082526	0.16605438872833708	1.9460235233149727	2.5790907863028942	2.309368843159604	1.9981875901982746	1.9595850896310616	2.330986408917777	2.513889974795986	2.61320774541093	0.2912922116648691	1.2052818561420602	0.4489395091678906	0.47191664201835637	0.4304110260966413	0.6630730761131081	0.593517284123149	0.47814739860248046	1.1067686825503673	2.2889074408930075	2.591969456921267	2.5955184344017135	2.5513231154451996	2.3712134694660425	2.1398030404649298	1.9457321534469605	2.1301036557825452	0.21932031779944183	0.2798210975187775	0.38644757736085766	0.24904389892449894	0.5854881041307335	0.33334503192630216	0.4283391195780336	0.3989615058233706	1.8676491221099751	2.37522068835731	1.8294950477296423	2.2717922365691163	2.2115560317769725	2.4314685594435015	2.1750763483895272	2.5132257620120733	0.3719074585037505	0.24014377234742817	0.16769195380890298	0.20098481070478952	0.19185833562513105	0.3220548341173364	0.15155864861121096	0.25798820741709133	0.17856013911384988	0.14855762748387802	2.3082711415418107	1.9056965403604949	2.07513933571653	1.9734404173190303	2.4701072035979457	2.57372392384821	2.2016206718429028	2.535917241029989	2.2099116395013074	0.1957103084528198	0.08212719339306324	0.3235939026875368	0.2857451393753479	0.24061236889337984	0.39789536003952475	0.233877210016497	0.13069630556050657	0.29252142028824657	0.2867615285346433	2.0695158828897386	1.4650045313932798	1.440160971147637	2.220879812988512	2.2005925402416535	2.1623427075416592	1.9033436516351796	2.5579617939173227	0.5591957827488777	0.227165309803611	0.45701617330711214	0.5112757877435963	0.5002340862885543	0.12624432545404904	0.15219014411056356	0.21142836911716872	0.07350540574264414	0.15930541378025415	2.291069133312498	1.6089971704685677	2.141322270756521	1.6940602523310524	2.4168328285859215	2.50037857366524	2.157398246548273	2.4573414201808648	2.5084135050196656	0.49341550995556394	0.38466261239441607	0.41130144496156734	0.09351917601950033	0.25811147935579853	0.08552356409415035	0.8763359135973765	0.18386272937412115	1.7701540565146308	1.8185621599610942	1.949595650348172	1.8925303551537356	2.198900683032102	2.407760660092664	2.5720236645523746	1.8596612229827973	2.8030533942668137
ZAM1_s7_YZA	0.054014912284603325	0.220630548896253	0.28552885053313753	0.2321144135856102	0.048188629662798244	0.23842296176722796	0.0	0.1491535352339386	0.13831022674663665	0.11396490913918335	2.078240358970696	2.170097737163835	2.329064268528896	2.5418529315498746	2.1172331789706407	2.437107056163041	1.9279474396148493	1.998430670313821	0.023712452433607104	0.12190121754534583	0.18399004622138027	0.038795150978474566	0.3313591454509983	0.16094897284793336	0.11502513205408393	0.15268588779345435	0.07735659042028119	0.08964840512061896	1.7312666743759064	2.3754340517678934	2.0995524028079684	1.7997937590483286	1.747403113542058	2.1245781511540773	2.3051041340119576	2.41420970125271	0.057402372498331716	0.977938739039804	0.23046589472545728	0.23399202760979468	0.19235453942845773	0.46519162172107287	0.3821943789458735	0.2746009339136679	0.8714017149486161	2.0730516876813607	2.3925166383157777	2.393961203892375	2.3383153793613713	2.1590348976640645	1.9564162024992935	1.7374051062598417	1.916520921924502	0.1787639399667239	0.21204441134562493	0.20501545269622062	0.07655896393905964	0.4467713646225258	0.09497494959337069	0.19674888786854977	0.16298157503808808	1.6615207408274528	2.1595108160245426	1.6134955119687502	2.0621580502670995	2.001549036901536	2.2287936438292455	1.9619864047094484	2.317700263020393	0.13442069434722428	0.00537975881926173	0.07269125753197836	0.10977685473726638	0.20149152024990985	0.20047474341051552	0.0902044139307007	0.09202331677740917	0.08124171636833472	0.1538717630557432	2.096092893735642	1.7004443597889591	1.8626099700086107	1.7615847807447762	2.274170046684464	2.3827392654030177	1.9890280289723592	2.3233965190383987	2.003088576974372	0.12435244924794853	0.18340210487878436	0.33242195121558044	0.15959130695881468	0.14086779837665372	0.39943027907481937	0.046273707409944194	0.13112124626193175	0.15247965106145475	0.2850811017386716	1.8684390292840742	1.261454101288667	1.2247373334517597	2.0259697450213463	1.99948980052543	1.944721701979116	1.6847148016515483	2.354462581713492	0.3638933382603296	0.171573890976261	0.21961126338353268	0.28842523233310274	0.26631626167092626	0.13599621370455495	0.2840200340164913	0.08324099383026186	0.16825101647055812	0.11545384089895519	2.0797373744308434	1.4010349937697235	1.9355891306827437	1.4958657027725348	2.223148246575577	2.304707607181013	1.9502357052463974	2.2511979001799425	2.3019267277506246	0.2692144017650335	0.14712414376025518	0.22131919281641502	0.18937386212886956	0.3654652837072909	0.26220839317486044	0.6499659028500714	0.2675034672093343	1.5718037634534168	1.6124616670075367	1.7336037600409373	1.6834017808041626	1.9866260066363097	2.199353428202695	2.3708382169651943	1.6414151651569686	2.600236371598437
ZAM1_s8_YZA	0.13540638846193698	0.07911244308539407	0.13638425844036367	0.2310321453970653	0.19597046249123362	0.27133834570549825	0.1491535352339386	0.0	0.1356173671222292	0.138719592383024	2.0165393814119517	2.114749439027707	2.2652009414001815	2.4609188629981804	2.0627286392410125	2.362487524860794	1.8810052380719204	1.9361544768856973	0.1487191593913134	0.043539015526566596	0.33313676044993945	0.16665725285134425	0.3956011177190566	0.22721442189870492	0.041975770846205324	0.18148897444607784	0.12040889027413339	0.20373054695389245	1.6786136896643296	2.3082581764235783	2.0398967203734535	1.7269563091773723	1.6911105194146663	2.0606807715970663	2.2440563906794466	2.341945142627726	0.13923603297897222	0.950004500015137	0.20464944645337582	0.27560372095367025	0.26150534669592446	0.3939186768994133	0.3321913613107633	0.2167865945903987	0.8686994105369219	2.0217014940434987	2.3207329103564933	2.324441730110877	2.282769105703567	2.102455334246616	1.869380422327406	1.676057767002264	1.8620278125925045	0.0743586188226226	0.06884838688371073	0.3448613246824385	0.22548094283581765	0.3233062955857936	0.18589730077797437	0.21156723759701804	0.2515125801684973	1.59749811560905	2.1078848778252124	1.562814592036321	2.002286934171541	1.9421893258473806	2.1605390944746405	1.9067735193880582	2.241887757375659	0.19360785517684054	0.1543868980060265	0.17341822939124374	0.07443607906466147	0.11593988645964538	0.05725561626639817	0.15035955377505775	0.058446037018255854	0.20332316025768765	0.12429691902357144	2.0395481201044663	1.6353442859862415	1.806698715487004	1.7048357834533965	2.198769407483375	2.302555328647884	1.9331126997974444	2.267195603056357	1.939738442013314	0.0760001361042106	0.2599827264879808	0.1972682802608653	0.01482180217260793	0.031025569724708862	0.25662089423244755	0.10335027361021845	0.1435710818154046	0.023185645257643456	0.15341607553425846	1.7984868838527988	1.1946358877720515	1.1738671830191827	1.9495421237567538	1.9295372208206552	1.8961415575312022	1.6380193065294402	2.287112114191784	0.29074752632156853	0.061623064612428044	0.2584075660855892	0.26630909810389214	0.27946224464219127	0.14717038021156664	0.22836694104697036	0.08090771250458169	0.2031253972444898	0.231047212203959	2.0220693328923787	1.3395074571199406	1.8709544886112606	1.4228770830031736	2.1455210711866486	2.2290402442708968	1.8873227188376365	2.186943325542935	2.238067119154322	0.2521164579591734	0.20285523782300519	0.14705135914810014	0.18258941281236074	0.27082912927884445	0.24502327421126258	0.6230610059570668	0.18942691753737706	1.4989629557089195	1.548435967643969	1.6827662000818155	1.6231142683182	1.9302791741918186	2.137872638482035	2.300915929090687	1.5941686092930338	2.5320797073543564
ZAM1_s9_YZA	0.08532663478608159	0.20936830476368115	0.23906981737308855	0.10437222910296827	0.1599833870947748	0.1361679200166514	0.13831022674663665	0.1356173671222292	0.0	0.2167020523621421	2.150377392392738	2.247486470342182	2.3994255868763172	2.596526555629885	2.1952788922425173	2.4978442071270184	2.01176640241823	2.0700585880192115	0.1573399919547786	0.15098338736550818	0.2861403836800406	0.11981868227175747	0.2603978443004316	0.0997638543574602	0.10017592120343877	0.2638644700113889	0.06114329105166531	0.1194602151024765	1.8105997369991425	2.442922886052673	2.1734042463129284	1.8620904421951003	1.8238594631069105	2.194862972629116	2.3778507497493533	2.477127161962465	0.17762427868074915	1.0738046848730924	0.31810436842581347	0.3564983958822741	0.32322543806207105	0.5270453359459061	0.4591950487279473	0.34342634878655764	0.9816573283966633	2.1535655551223196	2.4558720231800173	2.459368181257218	2.415596225049584	2.23542677469867	2.0049391250081015	1.8097161902080336	1.994496105539122	0.0957420263300374	0.15547518285012005	0.33246268441397975	0.18722807440071335	0.45476874648588633	0.2269803976113299	0.30482100702410564	0.29817037941750113	1.7315442020894158	2.239843131831142	1.6942833937659716	2.135819449549521	2.075613634188069	2.29530281181749	2.0394068649670998	2.3773061169463494	0.2579499689549347	0.14232230018459152	0.09562360506590285	0.0652798659814331	0.08856358061845275	0.18841947605092202	0.05841119943448232	0.12537132116281638	0.1272463762759315	0.02510635555619142	2.172491970913064	1.769563285501563	1.9394279106931436	1.8376807545956908	2.334159905237741	2.4381468935005786	2.0658957875528836	2.4001444821336246	2.0738072671590326	0.05967813771743828	0.13288557224145559	0.23762771020805298	0.15020838291019015	0.10530117050906217	0.31242538729011443	0.11372001958365878	0.013937242917936942	0.15642551996432924	0.19191362854932484	1.933359762963956	1.3288640118584893	1.305018733793464	2.084966873020557	2.0644398159247066	2.027310254445321	1.7685736744665788	2.421793890939098	0.4232333051034164	0.09958424616998497	0.3403171659065178	0.3810270109356458	0.3772743010999838	0.014057415289102926	0.14606778471505472	0.0806030650799232	0.06822027366897747	0.13767825502351883	2.1552177642148256	1.4730098332183577	2.0051889990853025	1.5579433256118784	2.2810226293321154	2.364449208651201	2.021309515229027	2.3212062201191	2.3722854789833328	0.364017380653737	0.2703524017768993	0.27574981765210194	0.05565992453573605	0.23490337811232967	0.12873712314041524	0.745139056499231	0.1360052755789323	1.6340396019379204	1.6824604274711095	1.8143482721759236	1.7565685825192168	2.0631451016242055	2.27170938648995	2.4358796721914517	1.724830967304047	2.666890011525166
