	ZAM1_s11_OZA	ZAM1_s12_OZA	ZAM1_s13_OZA	ZAM1_s14_OZA	ZAM1_s15_OZA	ZAM1_s17_OZA	ZAM1_s18_OZA	ZAM1_s19_OZA	ZAM1_s30_OZS	ZAM1_s31_OZS	ZAM1_s32_OZS	ZAM1_s33_OZS	ZAM1_s34_OZS	ZAM1_s36_OZS	ZAM1_s37_OZS	ZAM1_s38_OZS	ZAM1_s49_OZA	ZAM1_s50_OZA	ZAM1_s51_OZA	ZAM1_s52_OZA	ZAM1_s53_OZA	ZAM1_s54_OZA	ZAM1_s55_OZA	ZAM1_s56_OZA	ZAM1_s67_OZS	ZAM1_s69_OZS	ZAM1_s70_OZS	ZAM1_s71_OZS	ZAM1_s72_OZS	ZAM1_s73_OZS	ZAM1_s74_OZS	ZAM1_s75_OZS	ZAM2_s11_OZD	ZAM2_s12_OZD	ZAM2_s14_OZD	ZAM2_s15_OZD	ZAM2_s16_OZD	ZAM2_s17_OZD	ZAM2_s18_OZD	ZAM2_s19_OZD	ZAM2_s20_OZD	ZAM2_s31_OZA	ZAM2_s32_OZA	ZAM2_s34_OZA	ZAM2_s35_OZA	ZAM2_s36_OZA	ZAM2_s37_OZA	ZAM2_s38_OZA	ZAM2_s39_OZA	ZAM2_s50_OZD	ZAM2_s51_OZD	ZAM2_s53_OZD	ZAM2_s54_OZD	ZAM2_s55_OZD	ZAM2_s56_OZD	ZAM2_s57_OZD	ZAM2_s58_OZD	ZAM2_s59_OZD	ZAM2_s70_OZA	ZAM2_s71_OZA	ZAM2_s72_OZA	ZAM2_s73_OZA	ZAM2_s74_OZA	ZAM2_s75_OZA	ZAM2_s76_OZA	ZAM2_s77_OZA	ZAM2_s78_OZA
ZAM1_s53_OZA	1.6147298926689135	1.911789844548799	3.337836635573758	3.109152187539095	0.5189386273238674	1.6614835228846034	0.11961544763053922	0.17296211047871432	0.606017139695858	1.6054792855323248	2.207226360417675	3.0003125163341	0.9087267635416008	3.1259741561625733	2.15740958052173	3.1041309040202436	1.9358544299773084	2.995534354516359	3.0288671288545115	0.6235702094549519	0.0	1.7432771833283212	0.17573541888468336	0.6083931191746965	0.2445873591892743	2.285737162078736	2.881960231242839	1.0548201965326827	0.3984893608246354	2.7738627667340805	1.5222349056891615	3.1295743447207633	0.6556396246659366	1.0747757074848387	0.2479501084012658	0.45262543754926204	2.7386011786859195	3.163943206142112	1.626133805328654	1.6865906362725689	1.4776868077126415	1.0392677219287718	1.0554973701919061	0.6513010616492759	1.0718529464738578	2.2910976184196006	1.5377572319702013	1.4496113534593162	3.051402551056531	0.7608510698812432	0.6892018385561928	0.28083150158448944	1.3335967782485836	2.7436208222898704	3.0430375967542975	1.7588590422717796	1.5428502689685617	1.6048754365875753	0.7915456092426043	0.7654425929227263	0.8035721183170029	0.5538892354927962	0.5803773141670303	2.258967695528404	1.6813828916215796	1.3569936844831771	2.6003607892869196
ZAM1_s54_OZA	0.4353788705834598	0.5004225296664755	1.6140199982234464	1.3712453102900735	1.2851825036497333	0.30163681119920194	1.8628672300690199	1.574729360479005	1.160323953303171	0.4081352232487154	0.5942023859517788	1.264178156327344	0.8866749850476395	1.392498729762448	0.5942521880475126	1.3693502701347928	0.5339292226837518	1.2764513426453434	1.3179933711939167	1.2206512743286433	1.7432771833283212	0.0	1.5774227093044275	1.1706535248321228	1.5002504291685135	0.7244665867834825	1.1582313206262684	0.7851030093032975	2.1253137587429607	1.05994045282273	0.4776329002692632	1.3955365675028166	1.167047444946309	0.690517775673933	1.5006556679954761	1.3448791403422757	1.0178617196211632	1.4270384757948948	0.4349198732815771	0.5577683623146333	0.3940363044338846	0.7270511053049352	0.6877807734895263	1.092156562239127	0.6727062674623364	0.5797563512319129	0.5156989545304331	0.4919704048192487	1.3375551467411986	1.0408035480435396	1.0541822278403863	1.4635621226851003	0.4145844138736039	1.0126985311721994	1.3188902193775724	0.3190961167596494	0.489170638020047	0.426526509820209	0.9518462081748286	0.9852069419895068	0.9932630065863479	1.2011747317814065	1.2282657228487102	0.6146555762538385	0.35198990024048865	0.5342917991135795	0.9403356894180456
ZAM1_s55_OZA	1.469676024063444	1.767282086522016	3.1784459358398442	2.946124701856868	0.40584301839906856	1.5087546264910605	0.2912202757722914	0.01848230754958212	0.4646728841124134	1.4585549970365312	2.055589521277039	2.8377613000889435	0.7653690591870873	2.964224394092586	2.0087179678448543	2.9420233667937996	1.7926843475624952	2.8365995916983446	2.8713500621732373	0.5152858643993835	0.17573541888468336	1.5774227093044275	0.0	0.4738084730364896	0.08197834154939347	2.1389816674305564	2.722020891019587	0.9150662203376757	0.5496278799197024	2.615351311910733	1.3786604914161342	2.9676818390730024	0.5359467302197495	0.919388321784237	0.12807886689966935	0.3452730081020169	2.5789357464933156	3.001261309113566	1.4811442746880392	1.549752357696502	1.3262804878922794	0.8847758014777739	0.8904465632715436	0.48903091788174957	0.9087875748457279	2.1314450273477674	1.3973186478921125	1.3049819122659259	2.8934458430286907	0.6261276133569481	0.5243203446229944	0.11760444516027875	1.1708740677542246	2.582086829126944	2.883244785216083	1.6070425825116996	1.4005428061775291	1.4591409265805995	0.6263010150371905	0.6095748627706479	0.665076878397224	0.4074167118604956	0.46233692271796195	2.105410825128596	1.5316166698549187	1.21174640380509	2.447749234568586
ZAM1_s56_OZA	1.006811463593122	1.3035921765940928	2.7409287451690756	2.5202036755015023	0.1168936281023997	1.058766962857415	0.7246808256423396	0.46350489193257566	0.0336733131140973	0.9982910223668526	1.6022450966670458	2.410420572160037	0.3018927852614068	2.5339808319774426	1.5505180533790477	2.5129831904069433	1.3274885747558458	2.3983106973068207	2.4293825904458424	0.11829031227298266	0.6083931191746965	1.1706535248321228	0.4738084730364896	0.0	0.39254649707022854	1.677961983315639	2.28671516751798	0.44642730220331267	1.0066946734333209	2.1762906676726756	0.9140267180570014	2.537891918993306	0.08855563131674121	0.48254593365701626	0.3620326152150696	0.1742836856251771	2.143120183567219	2.5740333348133095	1.0181881211869754	1.0791721752556935	0.8742571506907756	0.4459567583584538	0.4995335343082664	0.16943175844690347	0.5051170390508377	1.6967459276492824	0.9294157793227423	0.8417160250187057	2.4525402165393815	0.1530500500135623	0.20586474676937966	0.35969223149694246	0.7560980406792955	2.151952722892963	2.4472464311336397	1.1548743461976598	0.9344805437297246	0.9971882101749067	0.27277713430244116	0.19743963362223205	0.19524150790785688	0.08336823240540278	0.07429300744288597	1.6556924268120354	1.075812351156655	0.7494466724938618	1.9957609769887041
ZAM1_s67_OZS	1.3878401441119264	1.6854435301608623	3.0989574332751983	2.867823858748662	0.32961436013593975	1.4276802196855138	0.36356421381242077	0.07512105609929573	0.38282527414578554	1.3768347797087181	1.9744348724723702	2.75927440283187	0.6833951048641596	2.885459055319678	1.9272109357738447	2.8633818832475506	1.710787814104	2.7569653557586324	2.791356752188512	0.43901506251480155	0.2445873591892743	1.5002504291685135	0.08197834154939347	0.39254649707022854	0.0	2.0573140241457066	2.642662731399023	0.8331015465890607	0.6295083988237717	2.535588928874653	1.2967506722683633	2.888966153925565	0.45686432100430924	0.8385763723573293	0.07302075468567565	0.27215781034368436	2.4994871283894087	2.922832392513403	1.399306200747513	1.4677968507581738	1.244982977545787	0.8037831205697679	0.8126836326563615	0.4096835008564174	0.8301518602439859	2.051950567653364	1.3153433075006973	1.2231074574755967	2.8135613372337325	0.5445560374310813	0.4461846252671064	0.03674658904362609	1.09221390647005	2.503222601710626	2.8038544142029123	1.5258541665907914	1.3185966347362044	1.3773420562685463	0.5484609371921819	0.5286196823216905	0.5832178506833637	0.32543993543799793	0.38414748174576036	2.0245537785961676	1.4501639720931434	1.1298893740260936	2.366771866595832
ZAM1_s69_OZS	0.6711588825883598	0.3757701779006985	1.1184564247028213	0.9650281955459531	1.7767496264344549	0.6391204526007428	2.40261536542999	2.1318202418142778	1.679835144388518	0.6805842565229027	0.13997618056709157	0.8592383349978069	1.3770154912222488	0.9555896247785903	0.13649326219749422	0.9424093212341552	0.3558210252202502	0.7902409759503192	0.8019694514386573	1.6844749344368557	2.285737162078736	0.7244665867834825	2.1389816674305564	1.677961983315639	2.0573140241457066	0.0	0.7048035387379517	1.232334367488446	2.6831916181046327	0.5854089482481525	0.764369084341866	0.9614434466510964	1.6414052228737783	1.2242166458159645	2.0381163025331053	1.8430005445166746	0.5779071898342932	1.007377476282426	0.6597960298985313	0.6213608745702872	0.8154227336296952	1.2571471186426377	1.285351844477009	1.656739603646972	1.2577577341074577	0.3342089850245702	0.7535414796677694	0.8362461564180698	0.8286744124672834	1.5268280759131074	1.6280906174795577	2.02137972103248	1.0136179994358472	0.6232008034643367	0.8469625783643447	0.53993808393831	0.7452816285827548	0.680862857289978	1.5324664474664846	1.5310324870495358	1.4827816385887627	1.7336429122641288	1.714597770044696	0.16664669554421901	0.6090252374135655	0.9287440196796336	0.3461461299340233
ZAM1_s70_OZS	1.309967601340062	1.0438149561821286	0.45674251073466393	0.26036588913472464	2.394779005672787	1.2318182587285562	3.0012675389501267	2.7177304315375004	2.282395487211728	1.3093178491381907	0.715960479003974	0.1585596515126433	1.986917792868755	0.25434388441634	0.7892889192022775	0.23859546239956603	1.0344710463116515	0.12051640315847374	0.17456357361883282	2.3132949185965557	2.881960231242839	1.1582313206262684	2.722020891019587	2.28671516751798	2.642662731399023	0.7048035387379517	0.0	1.8552010619626749	3.271638214446112	0.11964854370147308	1.4034184819612106	0.25956178233608923	2.2648649551475857	1.8080553433741382	2.6353090126455343	2.4588803856525097	0.14359914224770895	0.303536537700598	1.2997069667391163	1.298432131745618	1.4157058371615987	1.8440208847327537	1.8337578600219244	2.233083043173305	1.8136198162741533	0.5908635834361239	1.4054943281653398	1.4666205006056239	0.1867610138197139	2.1426367804576327	2.1980557013175837	2.605946265987093	1.551828071740487	0.15205617047231	0.16126729449777077	1.1403127185995174	1.3907896827582036	1.3156784436734101	2.0966634523746346	2.116565844960828	2.0959435782931184	2.3300735359611786	2.3340377365311706	0.6510898104988672	1.2239387318464345	1.5520116125448713	0.3694083288898698
ZAM1_s71_OZS	0.561334857244266	0.8574577689097036	2.306600501316337	2.094927921215138	0.5450392019944637	0.6233878916668127	1.1708773290652368	0.9062734672572816	0.45093344854002276	0.5543466987452191	1.160492026801922	1.9844922800348035	0.15141781730237566	2.105361830461856	1.1061744739156265	2.085343150596653	0.8810956537110985	1.9642916024119788	1.9927933226766301	0.45823245532449913	1.0548201965326827	0.7851030093032975	0.9150662203376757	0.44642730220331267	0.8331015465890607	1.232334367488446	1.8552010619626749	0.0	1.4530775340315456	1.742418152368478	0.46800509586422584	2.1095987514498273	0.41129454851273023	0.16369911444048732	0.808087296491542	0.6109939049699344	1.7117826318118088	2.1475473381150594	0.5726438162866466	0.6347205093925556	0.4400568327818383	0.15163684027157492	0.2927594915294818	0.4573940291273233	0.26444896603122503	1.2689199508012288	0.4831289449926414	0.3965605857413943	2.016598267354445	0.29453262982965817	0.44226488656996504	0.7982647117222368	0.3958412582638278	1.725021352992147	2.014701504392171	0.7163026791705537	0.488095523756169	0.5522041259083035	0.3740204014275369	0.3292505704443016	0.25131946861459137	0.5077015122441418	0.4830984392136562	1.2161471564066644	0.6347789972284331	0.3056863096243375	1.5539058062603839
ZAM1_s72_OZS	2.0124209166782396	2.309677251000753	3.7280735785187886	3.495087192471694	0.9164213069858705	2.056434752551403	0.2863057374330837	0.554389783500269	1.003425938775587	2.0027014478319494	2.6028785124699088	3.386906485645701	1.306314023646409	3.5135822560922563	2.5542496257074183	3.4912913320223313	2.333973581155449	3.3862172880149823	3.420827438849738	1.0192800154445305	0.3984893608246354	2.1253137587429607	0.5496278799197024	1.0066946734333209	0.6295083988237717	2.6831916181046327	3.271638214446112	1.4530775340315456	0.0	3.164937692884756	1.9201820503467084	3.5170045200358215	1.053352490215812	1.4678687323890613	0.6452116235984042	0.8498420426255586	3.128562516757971	3.5503444721568074	2.023842711538736	2.085074622865184	1.8732051610236498	1.4328735791392888	1.4393727061708794	1.0386434922773768	1.4582551097128913	2.681072745858981	1.9361101427174763	1.847328088173319	3.442984866468761	1.159289536115304	1.0737349548747848	0.6661266592030958	1.7203038111819022	3.131521042519999	3.4328657857007654	2.1543025811379017	1.9409998893230085	2.0024072491677405	1.1754866474091163	1.1578789076008744	1.2017727214698386	0.9498340383358835	0.9781778886085012	2.6536245937705143	2.077686838371463	1.7545297707060203	2.9955956741759686
ZAM1_s73_OZS	1.1942073880158095	0.9253039867839975	0.5646496274866155	0.379621481178523	2.2834562557940368	1.1193460676768578	2.892999443512562	2.610698689570233	2.1726745322651806	1.1943450950394683	0.5976634746093151	0.2748918830465882	1.8757909665513575	0.3732417725605299	0.6701430851956142	0.3581596410337781	0.9154660249404523	0.22203751145259146	0.2581112319442059	2.2006456138303423	2.7738627667340805	1.05994045282273	2.615351311910733	2.1762906676726756	2.535588928874653	0.5854089482481525	0.11964854370147308	1.742418152368478	3.164937692884756	0.0	1.287951689481964	0.37865739979905694	2.1527462183536983	1.6992527091806058	2.5267782773909095	2.3478918181503885	0.05472906876288118	0.42312981178406295	1.1838253371050107	1.1799433937360866	1.3036561976089316	1.7350081497680996	1.7289822054449089	2.1263224935928275	1.7079184155929634	0.4848283785645376	1.2889961264741985	1.3520892929478987	0.2785998453217764	2.0311716187637296	2.0919651399869705	2.49891132395641	1.446724623124642	0.11596953938040468	0.2729150663869916	1.0265599540909784	1.2747626650645811	1.2002501098377938	1.9909799986627619	2.0084585686730203	1.9846845138982	2.2211499169441313	2.222469557437861	0.5336506848897867	1.1096336702827685	1.4383921202921317	0.2542723290128864
ZAM1_s74_OZS	0.09441558885975385	0.3895673867733367	1.8497083761671214	1.650287896560784	1.0124666447628763	0.19948598282455524	1.6386857763673837	1.3707620670135243	0.91687789736843	0.09594090225141139	0.6972772384606597	1.5396040402132847	0.6140589263641509	1.6562673143353521	0.639390284245408	1.637623760028823	0.4140713682362984	1.5087282128777262	1.5338874583777053	0.92154688345819	1.5222349056891615	0.4776329002692632	1.3786604914161342	0.9140267180570014	1.2967506722683633	0.764369084341866	1.4034184819612106	0.46800509586422584	1.9201820503467084	1.287951689481964	0.0	1.6609107380562627	0.8774392275155052	0.47920807547782096	1.274972695995488	1.0786633441617843	1.2610453166048075	1.7010456209745322	0.10539316453658962	0.19403461906034983	0.12661909792790152	0.508132182729634	0.5706904533026488	0.9035020969380531	0.5375761412040748	0.8286422855111936	0.04734699358881018	0.07467995935731936	1.5584359448475278	0.7625321938413053	0.8788714386453309	1.2612304212767251	0.3640294780131179	1.2805411382858591	1.5608665249050682	0.26913606829311026	0.02791359234786426	0.08774163903235076	0.7894940764551843	0.7753717499463648	0.7187861409385606	0.9718336983471405	0.9503496174275247	0.756177114018296	0.1841477873674592	0.1677424292505395	1.0894356370312472
ZAM1_s75_OZS	1.5677672321963614	1.3033573503501343	0.2369759042208469	0.05557114750607531	2.6470644121751326	1.4864398169918034	3.249060676813096	2.9639186653355254	2.532641822959372	1.5664022740857664	0.9754797227851506	0.13281942033246516	2.2392082975378536	0.0072593903735161	1.0487522584380609	0.027289786068965035	1.2939967961100312	0.1808213931441826	0.2045508815176933	2.567292355662606	3.1295743447207633	1.3955365675028166	2.9676818390730024	2.537891918993306	2.888966153925565	0.9614434466510964	0.25956178233608923	2.1095987514498273	3.5170045200358215	0.37865739979905694	1.6609107380562627	0.0	2.5182283144557	2.0575307154502998	2.8836853534499745	2.710697333547118	0.4000069266322044	0.049416343333440665	1.5576162377526772	1.5579642127034645	1.6696329009105535	2.0937285323038877	2.0777333056346836	2.4793017566247517	2.058915403825951	0.841437224777478	1.6638753797925412	1.7231751734959029	0.1798136742446071	2.39524765749947	2.4433655950818784	2.852221644431209	1.7968212385198814	0.386087858703421	0.12352173903260867	1.3963659546087082	1.6487853165198383	1.5731803382064797	2.3415194460595075	2.3647714771344126	2.348323850567201	2.5792069110221245	2.5866702764868217	0.9103416564988437	1.4804478219120458	1.8075558781986771	0.6199972898667477
ZAM2_s11_OZD	0.9713818202626554	1.2658191155090572	2.7171630195542873	2.502359770306977	0.13699415109288346	1.0334002880664865	0.7681137542333272	0.5237614028202879	0.12024823161171738	0.9653664436323033	1.5717281003949006	2.392145204084288	0.2815123260326689	2.5141105507286605	1.5166146921772161	2.493717064320656	1.2881123232318925	2.3747142819247586	2.4037790207343255	0.056145469156360726	0.6556396246659366	1.167047444946309	0.5359467302197495	0.08855563131674121	0.45686432100430924	1.6414052228737783	2.2648649551475857	0.41129454851273023	1.053352490215812	2.1527462183536983	0.8774392275155052	2.5182283144557	0.0	0.476943820528239	0.41603021650671446	0.2036906351114417	2.1213363926401243	2.5554931870696795	0.9825919018703767	1.0338341346424094	0.8491914068955412	0.4406530627977105	0.5175298665761794	0.246728422458513	0.5170675568619911	1.676892102228342	0.8888166734993129	0.8072104589473358	2.427468269082313	0.1262695100255216	0.2771117881812077	0.4267516409525496	0.7547925039980984	2.132952956523305	2.4247295105044753	1.1272811627061345	0.8961307758816792	0.9627093262752805	0.323891927877665	0.2349262187119058	0.17378445242413804	0.17043722046318688	0.07528212685927792	1.62740496489548	1.0460525078879912	0.716950926653289	1.9650771922616923
ZAM2_s12_OZD	0.5633807156890526	0.8582222206370328	2.2634735311820764	2.038911999636686	0.595552606838338	0.5896929604769253	1.1937965161777808	0.9136359587503083	0.47537609531646097	0.5478879957882197	1.136610788620468	1.9293769710739708	0.19957655291351575	2.0537450240393094	1.0919981749097618	2.032407463650828	0.8862308526283535	1.921035064679765	1.9540914223070462	0.5311701056318486	1.0747757074848387	0.690517775673933	0.919388321784237	0.48254593365701626	0.8385763723573293	1.2242166458159645	1.8080553433741382	0.16369911444048732	1.4678687323890613	1.6992527091806058	0.47920807547782096	2.0575307154502998	0.476943820528239	0.0	0.8275275416069705	0.6566756486223297	1.6645654320389522	2.093046838557597	0.5747926275467987	0.6675051145673576	0.4088607456701095	0.03664155409055818	0.1350775429957062	0.43296761044423	0.10313056381953616	1.2173236043830713	0.508331751843308	0.40477905451754903	1.976650995048567	0.3506888906327581	0.4039712480987015	0.8021091727991432	0.2779888780256031	1.671449998141605	1.9689720534365467	0.6883727159302875	0.5045886541212826	0.5512949159759761	0.3108645909001264	0.3099915440663284	0.30329653235619297	0.5220207141124023	0.5379128325512001	1.1860235290458954	0.6152101478907507	0.3140389710881243	1.5284014968465214
ZAM2_s14_OZD	1.3672403922559324	1.6644665045770828	3.0909426867371597	2.863851922128815	0.2823304548827802	1.413601868508838	0.3663844206926738	0.11245288821813094	0.3582812157255094	1.3577371271835486	1.9592774536866617	2.7547768474234045	0.6611383126917045	2.880018919258473	1.9095671286459819	2.8583499894875866	1.6888009425998456	2.748541450938263	2.781504762771115	0.391108289673691	0.2479501084012658	1.5006556679954761	0.12807886689966935	0.3620326152150696	0.07302075468567565	2.0381163025331053	2.6353090126455343	0.808087296491542	0.6452116235984042	2.5267782773909095	1.274972695995488	2.8836853534499745	0.41603021650671446	0.8275275416069705	0.0	0.2193951247606161	2.4918788578202276	2.918443934192635	1.3786576763059772	1.4411882359568884	1.2297543054348807	0.7918549961788612	0.8134579475389843	0.4093414086057711	0.8281212044497734	2.0444673154627258	1.291207838235296	1.2021377568806235	2.804140365216237	0.5150021559003906	0.449378875901322	0.07926740621895564	1.0890967492800339	2.4976416779180624	2.796311207715964	1.5109239841389464	1.2958554727938114	1.3572817878057213	0.5511075081965637	0.5189189769028169	0.5567739109467447	0.306042318644046	0.3412123866084196	2.011096039652272	1.4334480941747336	1.109394348311627	2.352425907503847
ZAM2_s15_OZD	1.1722548797503036	1.4676921510857388	2.9125324200103266	2.6934309775160696	0.06671536267490984	1.2292859253645236	0.5644378979895887	0.33099869970798196	0.18695736030105162	1.1651934968388988	1.7707549364371444	2.5835421239290843	0.4721043197530449	2.7067330705104946	1.7171642771107967	2.6858846595850188	1.490472353901934	2.569929320339035	2.600273097305127	0.17237017824556142	0.45262543754926204	1.3448791403422757	0.3452730081020169	0.1742836856251771	0.27215781034368436	1.8430005445166746	2.4588803856525097	0.6109939049699344	0.8498420426255586	2.3478918181503885	1.0786633441617843	2.710697333547118	0.2036906351114417	0.6566756486223297	0.2193951247606161	0.0	2.3152824988620884	2.7471125853420775	1.1835376927456085	1.2372929382609734	1.0447174834355835	0.6200626945740697	0.6705597488809102	0.2973089467154039	0.6778427471842714	1.8693612558707882	1.091298781657541	1.0075544881672132	2.6236371337566555	0.3174211462835069	0.3407007169969109	0.24886972508822747	0.9303051889557691	2.3248725744284373	2.6192276601159663	1.3245432033728766	1.0979690984262191	1.163197572185581	0.42843692833106606	0.36613832480188974	0.36334119536525883	0.16379471057504566	0.12888335784428537	1.8252859939812047	1.244425396147907	0.9162938383545576	2.164294398924757
ZAM2_s16_OZD	1.1678100025064972	0.9052868887016984	0.5995201484334088	0.3935595449286617	2.2511902798211954	1.0883950151747384	2.8578838379604816	2.574566193963424	2.13883337783185	1.166695219929052	0.5774999231902201	0.28440556586999854	1.8433253311347992	0.39526399550322505	0.6531375244328224	0.3772778411289465	0.8973458244025844	0.2587768661630776	0.30201185822284754	2.169835679187525	2.7386011786859195	1.0178617196211632	2.5789357464933156	2.143120183567219	2.4994871283894087	0.5779071898342932	0.14359914224770895	1.7117826318118088	3.128562516757971	0.05472906876288118	1.2610453166048075	0.4000069266322044	2.1213363926401243	1.6645654320389522	2.4918788578202276	2.3152824988620884	0.0	0.4414613784922758	1.1576371213244905	1.15963939900338	1.2722016767099507	1.700509579779009	1.6911047175822658	2.0899565231096062	1.670713434208303	0.4475487060534621	1.2638757085186938	1.323756946051538	0.32011246831132334	1.9990572366198347	2.0550819119200407	2.4627774589745974	1.4090480331712154	0.06980234486731474	0.30443775358605923	0.9972274960276312	1.248795220583069	1.1733068684211105	1.9537852700942835	1.9731821711029742	1.9523548198579912	2.1865861282091466	2.190461818893801	0.5112834485349012	1.0810345350560504	1.4088130317859135	0.2642372955706888
ZAM2_s17_OZD	1.6081870996133574	1.3463130921617616	0.22987793339556764	0.05724318606527395	2.6837317568640824	1.5247808295247	3.2834837122864053	2.9977177412338567	2.5683416126260443	1.6062585254224755	1.018400015841099	0.16368115207052808	2.2759880822597616	0.05648865253620986	1.0925667221762976	0.06499822973861206	1.3375609698821638	0.23007663053575558	0.25300608084156584	2.6048970978013974	3.163943206142112	1.4270384757948948	3.001261309113566	2.5740333348133095	2.922832392513403	1.007377476282426	0.303536537700598	2.1475473381150594	3.5503444721568074	0.42312981178406295	1.7010456209745322	0.049416343333440665	2.5554931870696795	2.093046838557597	2.918443934192635	2.7471125853420775	0.4414613784922758	0.0	1.598134019248431	1.6008139657192286	1.7074933736317337	2.1293329838750266	2.1109734940055533	2.5132572807028226	2.0926808954749396	0.8787025066136698	1.704803607322224	1.762594637343442	0.22763158980851755	2.4321453096866676	2.4769642365602444	2.886085864659327	1.830629290998384	0.4225658143537768	0.1729252766959949	1.4356044685561453	1.6893501677248346	1.6133535285249223	2.374977223755974	2.399606989516138	2.3851162001084196	2.6143832219323206	2.6235309770656507	0.9526523734287642	1.519937724450085	1.8462861018614611	0.6671809078357743
ZAM2_s18_OZD	0.011485789665547669	0.28613794488032884	1.7450122982975014	1.5477661761959922	1.1174197510654444	0.13392879697146742	1.7428606087957708	1.4735282355345407	1.0204180025373129	0.03736555943794934	0.5920553865219998	1.4371185559736686	0.7175286882067854	1.5529011138093345	0.5340854790996099	1.534521967766784	0.31228395468037495	1.404317336869461	1.4289832837934264	1.0268889502962228	1.626133805328654	0.4349198732815771	1.4811442746880392	1.0181881211869754	1.399306200747513	0.6597960298985313	1.2997069667391163	0.5726438162866466	2.023842711538736	1.1838253371050107	0.10539316453658962	1.5576162377526772	0.9825919018703767	0.5747926275467987	1.3786576763059772	1.1835376927456085	1.1576371213244905	1.598134019248431	0.0	0.13903161894722926	0.18188009182850104	0.6053975963758539	0.6566033554394288	1.0032234939642872	0.6249176865501248	0.728591825980559	0.10911845399587909	0.17652396653557703	1.4536258450709754	0.867075995737145	0.9772303359331441	1.3636175257572094	0.422854198691328	1.1784050151264764	1.4567166807493683	0.17466240368634567	0.09123612467597618	0.024566754702445414	0.8856532437867747	0.8757820720565012	0.8229920323482214	1.074820404204448	1.0553411532967698	0.6514381717440324	0.09490927349571927	0.26946026959044905	0.9840547534137948
ZAM2_s19_OZD	0.14518393049858866	0.2546397645102873	1.7324618410499704	1.5530404235471402	1.1705980589664413	0.2591386039956666	1.8010864296504812	1.5408100102138598	1.0853450170321812	0.17590161520225348	0.5824882582714364	1.443164334940082	0.7851935952947191	1.5527750127956224	0.5114872716682327	1.5362689370492761	0.2670960003500973	1.3963304412250273	1.4150683666879442	1.0734206812491256	1.6865906362725689	0.5577683623146333	1.549752357696502	1.0791721752556935	1.4677968507581738	0.6213608745702872	1.298432131745618	0.6347205093925556	2.085074622865184	1.1799433937360866	0.19403461906034983	1.5579642127034645	1.0338341346424094	0.6675051145673576	1.4411882359568884	1.2372929382609734	1.15963939900338	1.6008139657192286	0.13903161894722926	0.0	0.3079283878872496	0.694353567968172	0.7640256613651847	1.0835803088558902	0.7305689835747256	0.7543322174782647	0.1592283395661839	0.2651582322486128	1.440863685203739	0.926190234578062	1.0615472389118734	1.4329841087948976	0.5513249166199137	1.1881531497560458	1.4509206731643012	0.25609031314832303	0.16649967594776738	0.15943989876168616	0.9756167568664639	0.9545788792058304	0.8851176561826377	1.14241977229613	1.108414773707172	0.6484510116290884	0.20587512429923924	0.3534822421776316	0.9615739682738981
ZAM2_s20_OZD	0.17168502423549262	0.45308190117192493	1.8681882326107988	1.6548863679757757	0.9799728870166838	0.18457456868196503	1.595882882786163	1.319842116186258	0.8726111740413978	0.14804875421740576	0.7296803966075546	1.544439336129616	0.5727719677919066	1.6654263512139136	0.6832066778792075	1.645327336314081	0.4829428194531349	1.5256614640023909	1.5555560933205406	0.8977139682175855	1.4776868077126415	0.3940363044338846	1.3262804878922794	0.8742571506907756	1.244982977545787	0.8154227336296952	1.4157058371615987	0.4400568327818383	1.8732051610236498	1.3036561976089316	0.12661909792790152	1.6696329009105535	0.8491914068955412	0.4088607456701095	1.2297543054348807	1.0447174834355835	1.2722016767099507	1.7074933736317337	0.18188009182850104	0.3079283878872496	0.0	0.4422046877422696	0.4786091265462785	0.8416767296238612	0.44817338966329734	0.8288678312791493	0.17385751442120928	0.10244740304307987	1.578957488193151	0.7276462862194125	0.8126689078627125	1.2087470982125164	0.24345765189940613	1.2849645326428754	1.575541159065686	0.2811742437049124	0.15247495039193312	0.15736745640142763	0.7174644432786227	0.7169849862384629	0.6813777999401205	0.9238470888847675	0.9188551287436476	0.7816343419057488	0.2064015593946014	0.14675550037000962	1.1226741684580115
